CustomerID;CustomerName;Products;Distribution;distParams;firstdate;activeAschID
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[365,10];257;142942.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[365,10];257;142943.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[365,10];257;142944.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[730,10];257;142945.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[365,10];257;142946.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 34},{""prod_no"": 1, ""prodID"": 35},{""prod_no"": 2, ""prodID"": 33},{""prod_no"": 3, ""prodID"": 34},{""prod_no"": 4, ""prodID"": 40},{""prod_no"": 5, ""prodID"": 40},{""prod_no"": 6, ""prodID"": 41},{""prod_no"": 7, ""prodID"": 39}]";norm;[730,10];257;142954.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[365,10];257;142959.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[365,10];257;142960.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[365,10];257;142961.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 35}]";norm;[365,10];257;142962.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 110},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 109},{""prod_no"": 5, ""prodID"": 109}]";norm;[365,10];257;142964.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];257;142965.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[365,10];260;143015.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 9}]";norm;[365,10];261;143022.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 17}]";norm;[365,10];261;143023.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 87}]";norm;[365,10];261;143028.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 81}]";norm;[365,10];261;143029.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 84}]";norm;[365,10];261;143030.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 33},{""prod_no"": 1, ""prodID"": 33},{""prod_no"": 2, ""prodID"": 39}]";norm;[365,10];261;143034.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 111},{""prod_no"": 2, ""prodID"": 115}]";norm;[365,10];261;143035.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 39},{""prod_no"": 1, ""prodID"": 40},{""prod_no"": 2, ""prodID"": 38},{""prod_no"": 3, ""prodID"": 35},{""prod_no"": 4, ""prodID"": 34},{""prod_no"": 5, ""prodID"": 34},{""prod_no"": 6, ""prodID"": 36},{""prod_no"": 7, ""prodID"": 37},{""prod_no"": 8, ""prodID"": 37},{""prod_no"": 9, ""prodID"": 41},{""prod_no"": 10, ""prodID"": 37},{""prod_no"": 11, ""prodID"": 37},{""prod_no"": 12, ""prodID"": 38},{""prod_no"": 13, ""prodID"": 35},{""prod_no"": 14, ""prodID"": 33},{""prod_no"": 15, ""prodID"": 34},{""prod_no"": 16, ""prodID"": 40},{""prod_no"": 17, ""prodID"": 36},{""prod_no"": 18, ""prodID"": 33},{""prod_no"": 19, ""prodID"": 39},{""prod_no"": 20, ""prodID"": 40},{""prod_no"": 21, ""prodID"": 34}]";norm;[730,10];261;143041.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 60},{""prod_no"": 1, ""prodID"": 57},{""prod_no"": 2, ""prodID"": 59},{""prod_no"": 3, ""prodID"": 59},{""prod_no"": 4, ""prodID"": 58},{""prod_no"": 5, ""prodID"": 61},{""prod_no"": 6, ""prodID"": 57},{""prod_no"": 7, ""prodID"": 58},{""prod_no"": 8, ""prodID"": 58},{""prod_no"": 9, ""prodID"": 61},{""prod_no"": 10, ""prodID"": 62},{""prod_no"": 11, ""prodID"": 57},{""prod_no"": 12, ""prodID"": 63},{""prod_no"": 13, ""prodID"": 64},{""prod_no"": 14, ""prodID"": 64},{""prod_no"": 15, ""prodID"": 65},{""prod_no"": 16, ""prodID"": 58}]";norm;[730,10];261;143042.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 61},{""prod_no"": 1, ""prodID"": 59},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 62},{""prod_no"": 4, ""prodID"": 58},{""prod_no"": 5, ""prodID"": 58},{""prod_no"": 6, ""prodID"": 58},{""prod_no"": 7, ""prodID"": 57},{""prod_no"": 8, ""prodID"": 65},{""prod_no"": 9, ""prodID"": 64},{""prod_no"": 10, ""prodID"": 64},{""prod_no"": 11, ""prodID"": 63},{""prod_no"": 12, ""prodID"": 59},{""prod_no"": 13, ""prodID"": 61},{""prod_no"": 14, ""prodID"": 57},{""prod_no"": 15, ""prodID"": 58},{""prod_no"": 16, ""prodID"": 60}]";norm;[365,10];261;143043.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 115},{""prod_no"": 1, ""prodID"": 116},{""prod_no"": 2, ""prodID"": 116},{""prod_no"": 3, ""prodID"": 117},{""prod_no"": 4, ""prodID"": 111},{""prod_no"": 5, ""prodID"": 112},{""prod_no"": 6, ""prodID"": 110},{""prod_no"": 7, ""prodID"": 110},{""prod_no"": 8, ""prodID"": 109}]";norm;[365,10];262;143052.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 112},{""prod_no"": 1, ""prodID"": 112},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 111},{""prod_no"": 6, ""prodID"": 113},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 112},{""prod_no"": 9, ""prodID"": 111},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 113},{""prod_no"": 12, ""prodID"": 113},{""prod_no"": 13, ""prodID"": 113},{""prod_no"": 14, ""prodID"": 113},{""prod_no"": 15, ""prodID"": 113},{""prod_no"": 16, ""prodID"": 113},{""prod_no"": 17, ""prodID"": 113},{""prod_no"": 18, ""prodID"": 113},{""prod_no"": 19, ""prodID"": 113},{""prod_no"": 20, ""prodID"": 113},{""prod_no"": 21, ""prodID"": 113},{""prod_no"": 22, ""prodID"": 113},{""prod_no"": 23, ""prodID"": 113},{""prod_no"": 24, ""prodID"": 113}]";norm;[365,10];262;143053.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[730,10];262;143055.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[730,10];262;143056.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 85}]";norm;[730,10];262;143057.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[365,10];262;143064.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 35},{""prod_no"": 1, ""prodID"": 39}]";norm;[365,10];262;143068.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114}]";norm;[365,10];262;143069.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 35},{""prod_no"": 1, ""prodID"": 40},{""prod_no"": 2, ""prodID"": 41}]";norm;[365,10];263;143073.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143074.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];263;143076.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[730,10];263;143077.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[730,10];263;143078.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[365,10];263;143079.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 37}]";norm;[365,10];263;143080.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[365,10];263;143081.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 35}]";norm;[365,10];263;143082.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];263;143083.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];263;143084.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 81}]";norm;[730,10];263;143085.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];263;143086.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[730,10];263;143087.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[730,10];263;143088.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 64}]";norm;[730,10];263;143089.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];263;143090.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 88}]";norm;[730,10];263;143091.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 82}]";norm;[730,10];263;143092.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 86}]";norm;[730,10];263;143093.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 87}]";norm;[730,10];263;143094.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 38},{""prod_no"": 1, ""prodID"": 40},{""prod_no"": 2, ""prodID"": 40},{""prod_no"": 3, ""prodID"": 40},{""prod_no"": 4, ""prodID"": 39},{""prod_no"": 5, ""prodID"": 33},{""prod_no"": 6, ""prodID"": 41},{""prod_no"": 7, ""prodID"": 33},{""prod_no"": 8, ""prodID"": 34},{""prod_no"": 9, ""prodID"": 33},{""prod_no"": 10, ""prodID"": 36},{""prod_no"": 11, ""prodID"": 34},{""prod_no"": 12, ""prodID"": 35},{""prod_no"": 13, ""prodID"": 39},{""prod_no"": 14, ""prodID"": 38},{""prod_no"": 15, ""prodID"": 34},{""prod_no"": 16, ""prodID"": 36},{""prod_no"": 17, ""prodID"": 39},{""prod_no"": 18, ""prodID"": 34},{""prod_no"": 19, ""prodID"": 34},{""prod_no"": 20, ""prodID"": 35},{""prod_no"": 21, ""prodID"": 34},{""prod_no"": 22, ""prodID"": 38},{""prod_no"": 23, ""prodID"": 37},{""prod_no"": 24, ""prodID"": 34},{""prod_no"": 25, ""prodID"": 37},{""prod_no"": 26, ""prodID"": 40},{""prod_no"": 27, ""prodID"": 33},{""prod_no"": 28, ""prodID"": 37},{""prod_no"": 29, ""prodID"": 33},{""prod_no"": 30, ""prodID"": 34},{""prod_no"": 31, ""prodID"": 37},{""prod_no"": 32, ""prodID"": 41},{""prod_no"": 33, ""prodID"": 40}]";norm;[365,10];263;143095.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143096.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143097.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143098.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143099.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143100.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143101.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143102.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143103.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143104.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];263;143105.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143106.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143107.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143108.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143109.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143110.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143111.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143112.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143113.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];263;143114.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114}]";norm;[365,10];263;143123.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];263;143124.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];263;143125.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];263;143126.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 60},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 60},{""prod_no"": 4, ""prodID"": 60}]";norm;[730,10];263;143127.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 84},{""prod_no"": 1, ""prodID"": 84},{""prod_no"": 2, ""prodID"": 84},{""prod_no"": 3, ""prodID"": 84},{""prod_no"": 4, ""prodID"": 84},{""prod_no"": 5, ""prodID"": 84},{""prod_no"": 6, ""prodID"": 84},{""prod_no"": 7, ""prodID"": 84}]";norm;[365,10];263;143132.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 84}]";norm;[365,10];263;143142.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 85}]";norm;[365,10];263;143143.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 84}]";norm;[365,10];263;143144.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];263;143149.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];263;143150.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];263;143151.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];263;143152.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];264;143453.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[365,10];264;143454.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[365,10];264;143455.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[365,10];264;143456.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 40},{""prod_no"": 1, ""prodID"": 34},{""prod_no"": 2, ""prodID"": 34},{""prod_no"": 3, ""prodID"": 34},{""prod_no"": 4, ""prodID"": 34},{""prod_no"": 5, ""prodID"": 35},{""prod_no"": 6, ""prodID"": 37},{""prod_no"": 7, ""prodID"": 37},{""prod_no"": 8, ""prodID"": 40},{""prod_no"": 9, ""prodID"": 38},{""prod_no"": 10, ""prodID"": 38},{""prod_no"": 11, ""prodID"": 39},{""prod_no"": 12, ""prodID"": 39},{""prod_no"": 13, ""prodID"": 33},{""prod_no"": 14, ""prodID"": 40},{""prod_no"": 15, ""prodID"": 41},{""prod_no"": 16, ""prodID"": 36},{""prod_no"": 17, ""prodID"": 40},{""prod_no"": 18, ""prodID"": 41},{""prod_no"": 19, ""prodID"": 37},{""prod_no"": 20, ""prodID"": 37},{""prod_no"": 21, ""prodID"": 36},{""prod_no"": 22, ""prodID"": 33},{""prod_no"": 23, ""prodID"": 35}]";norm;[730,10];264;143459.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 41},{""prod_no"": 1, ""prodID"": 40},{""prod_no"": 2, ""prodID"": 34},{""prod_no"": 3, ""prodID"": 35},{""prod_no"": 4, ""prodID"": 37},{""prod_no"": 5, ""prodID"": 39},{""prod_no"": 6, ""prodID"": 38},{""prod_no"": 7, ""prodID"": 34},{""prod_no"": 8, ""prodID"": 33},{""prod_no"": 9, ""prodID"": 35},{""prod_no"": 10, ""prodID"": 34},{""prod_no"": 11, ""prodID"": 33},{""prod_no"": 12, ""prodID"": 36},{""prod_no"": 13, ""prodID"": 34},{""prod_no"": 14, ""prodID"": 37},{""prod_no"": 15, ""prodID"": 41},{""prod_no"": 16, ""prodID"": 40}]";norm;[730,10];264;143461.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];264;143462.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];264;143463.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 58},{""prod_no"": 1, ""prodID"": 57},{""prod_no"": 2, ""prodID"": 61},{""prod_no"": 3, ""prodID"": 63},{""prod_no"": 4, ""prodID"": 58},{""prod_no"": 5, ""prodID"": 58},{""prod_no"": 6, ""prodID"": 57},{""prod_no"": 7, ""prodID"": 65},{""prod_no"": 8, ""prodID"": 64},{""prod_no"": 9, ""prodID"": 64},{""prod_no"": 10, ""prodID"": 58},{""prod_no"": 11, ""prodID"": 59},{""prod_no"": 12, ""prodID"": 60},{""prod_no"": 13, ""prodID"": 61},{""prod_no"": 14, ""prodID"": 62}]";norm;[365,10];264;143465.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];264;143466.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];264;143467.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];267;143471.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 112},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 111},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 115},{""prod_no"": 6, ""prodID"": 110},{""prod_no"": 7, ""prodID"": 116},{""prod_no"": 8, ""prodID"": 116},{""prod_no"": 9, ""prodID"": 109},{""prod_no"": 10, ""prodID"": 110},{""prod_no"": 11, ""prodID"": 109},{""prod_no"": 12, ""prodID"": 110},{""prod_no"": 13, ""prodID"": 110},{""prod_no"": 14, ""prodID"": 117}]";norm;[365,10];268;143521.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 110},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 117},{""prod_no"": 3, ""prodID"": 109},{""prod_no"": 4, ""prodID"": 116},{""prod_no"": 5, ""prodID"": 116},{""prod_no"": 6, ""prodID"": 110},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 113},{""prod_no"": 9, ""prodID"": 112},{""prod_no"": 10, ""prodID"": 110},{""prod_no"": 11, ""prodID"": 111},{""prod_no"": 12, ""prodID"": 114},{""prod_no"": 13, ""prodID"": 115},{""prod_no"": 14, ""prodID"": 110}]";norm;[365,10];268;143522.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 111},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 110},{""prod_no"": 4, ""prodID"": 117},{""prod_no"": 5, ""prodID"": 116},{""prod_no"": 6, ""prodID"": 115},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 113},{""prod_no"": 9, ""prodID"": 112},{""prod_no"": 10, ""prodID"": 111},{""prod_no"": 11, ""prodID"": 110},{""prod_no"": 12, ""prodID"": 110},{""prod_no"": 13, ""prodID"": 116},{""prod_no"": 14, ""prodID"": 113},{""prod_no"": 15, ""prodID"": 109}]";norm;[730,10];268;143523.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 89},{""prod_no"": 1, ""prodID"": 83},{""prod_no"": 2, ""prodID"": 82},{""prod_no"": 3, ""prodID"": 82},{""prod_no"": 4, ""prodID"": 81},{""prod_no"": 5, ""prodID"": 81},{""prod_no"": 6, ""prodID"": 82},{""prod_no"": 7, ""prodID"": 83},{""prod_no"": 8, ""prodID"": 84},{""prod_no"": 9, ""prodID"": 85},{""prod_no"": 10, ""prodID"": 85},{""prod_no"": 11, ""prodID"": 86},{""prod_no"": 12, ""prodID"": 87},{""prod_no"": 13, ""prodID"": 88},{""prod_no"": 14, ""prodID"": 88},{""prod_no"": 15, ""prodID"": 82}]";norm;[730,10];268;143525.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 84},{""prod_no"": 1, ""prodID"": 82},{""prod_no"": 2, ""prodID"": 82},{""prod_no"": 3, ""prodID"": 84}]";norm;[365,10];269;143561.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 111},{""prod_no"": 1, ""prodID"": 110},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 116},{""prod_no"": 4, ""prodID"": 112},{""prod_no"": 5, ""prodID"": 117},{""prod_no"": 6, ""prodID"": 109},{""prod_no"": 7, ""prodID"": 110},{""prod_no"": 8, ""prodID"": 110},{""prod_no"": 9, ""prodID"": 114},{""prod_no"": 10, ""prodID"": 109},{""prod_no"": 11, ""prodID"": 111},{""prod_no"": 12, ""prodID"": 115},{""prod_no"": 13, ""prodID"": 111},{""prod_no"": 14, ""prodID"": 113},{""prod_no"": 15, ""prodID"": 113},{""prod_no"": 16, ""prodID"": 116}]";norm;[365,10];269;143562.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 110},{""prod_no"": 1, ""prodID"": 110},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 109},{""prod_no"": 5, ""prodID"": 109}]";norm;[365,10];269;143563.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];269;143564.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 110},{""prod_no"": 2, ""prodID"": 109},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 110}]";norm;[365,10];269;143565.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];269;143566.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 110},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 109},{""prod_no"": 3, ""prodID"": 110},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 113}]";norm;[365,10];269;143567.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];269;143568.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 109},{""prod_no"": 3, ""prodID"": 110},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 113}]";norm;[365,10];269;143569.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];269;143570.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];270;143630.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];270;143638.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];270;143649.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];270;143650.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 37}]";norm;[365,10];270;143651.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 11},{""prod_no"": 1, ""prodID"": 17},{""prod_no"": 2, ""prodID"": 15},{""prod_no"": 3, ""prodID"": 16},{""prod_no"": 4, ""prodID"": 16},{""prod_no"": 5, ""prodID"": 10},{""prod_no"": 6, ""prodID"": 16},{""prod_no"": 7, ""prodID"": 14},{""prod_no"": 8, ""prodID"": 13},{""prod_no"": 9, ""prodID"": 10},{""prod_no"": 10, ""prodID"": 13},{""prod_no"": 11, ""prodID"": 13},{""prod_no"": 12, ""prodID"": 13},{""prod_no"": 13, ""prodID"": 10},{""prod_no"": 14, ""prodID"": 14},{""prod_no"": 15, ""prodID"": 15},{""prod_no"": 16, ""prodID"": 9},{""prod_no"": 17, ""prodID"": 11},{""prod_no"": 18, ""prodID"": 10},{""prod_no"": 19, ""prodID"": 9},{""prod_no"": 20, ""prodID"": 16},{""prod_no"": 21, ""prodID"": 16},{""prod_no"": 22, ""prodID"": 15},{""prod_no"": 23, ""prodID"": 14},{""prod_no"": 24, ""prodID"": 12},{""prod_no"": 25, ""prodID"": 12},{""prod_no"": 26, ""prodID"": 10}]";norm;[365,10];270;143657.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 39},{""prod_no"": 1, ""prodID"": 34},{""prod_no"": 2, ""prodID"": 38},{""prod_no"": 3, ""prodID"": 37},{""prod_no"": 4, ""prodID"": 37},{""prod_no"": 5, ""prodID"": 35},{""prod_no"": 6, ""prodID"": 41},{""prod_no"": 7, ""prodID"": 40},{""prod_no"": 8, ""prodID"": 40},{""prod_no"": 9, ""prodID"": 39},{""prod_no"": 10, ""prodID"": 33},{""prod_no"": 11, ""prodID"": 33},{""prod_no"": 12, ""prodID"": 34},{""prod_no"": 13, ""prodID"": 36}]";norm;[730,10];270;143660.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];270;143667.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];270;143669.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];270;143672.0
